2009,4,1,"4000","101561","100","RAAL1120",1,"ST","1699.87","USD","51.00"
2009,4,1,"4000","101561","120","KPAD1000",1,"ST","77.27","USD","2.32"
2009,4,1,"4000","101561","130","OHMT1000",1,"ST","51.51","USD","1.55"
2009,4,1,"4000","101561","150","PUMP1000",1,"ST","28.85","USD","0.87"
2009,4,1,"4000","101561","170","FAID1000",1,"ST","41.21","USD","1.24"
2009,4,1,"14000","101562","20","DXTR2100",1,"ST","2524.87","EUR","75.75"
2009,4,1,"14000","101562","30","PRTR1100",1,"ST","2693.20","EUR","80.80"
2009,4,1,"14000","101562","50","ORMN1100",1,"ST","2019.90","EUR","60.60"
2009,4,1,"14000","101562","110","RACA1120",1,"ST","3534.82","EUR","106.04"
2009,4,1,"17000","101563","70","ORMN1100",1,"ST","2019.90","EUR","60.60"
2009,4,1,"17000","101563","130","SHRT1000",1,"ST","25.25","EUR","0.76"
2009,4,15,"22000","101597","70","RACA1110",1,"ST","3366.50","EUR","101.00"
2009,4,15,"22000","101597","80","KPAD1000",1,"ST","63.12","EUR","1.89"
2009,4,15,"22000","101597","100","RHMT1000",1,"ST","42.08","EUR","1.26"
2009,4,15,"22000","101597","120","RKIT1000",1,"ST","26.93","EUR","0.81"
2009,5,15,"3000","101658","10","DXTR1100",1,"ST","3090.68","USD","92.72"
2009,5,15,"3000","101658","30","PRTR2100",1,"ST","3296.72","USD","98.90"
2009,5,15,"3000","101658","40","PRTR3100",1,"ST","3296.72","USD","98.90"
2009,5,15,"3000","101658","50","ORMN1100",1,"ST","2472.54","USD","74.18"
2009,5,15,"3000","101658","60","ORWN1100",1,"ST","2575.56","USD","77.27"
2009,5,15,"3000","101658","70","ORHT1110",1,"ST","1648.36","USD","49.45"
2009,5,15,"3000","101658","90","RACA1110",1,"ST","4120.90","USD","123.63"
2009,5,15,"3000","101658","100","SHRT1000",1,"ST","30.91","USD","0.93"
2009,5,15,"3000","101658","110","RHMT1000",1,"ST","51.51","USD","1.55"
2009,5,15,"3000","101658","130","BOTL1000",1,"ST","20.60","USD","0.62"
2009,6,1,"3000","101673","10","DXTR1100",1,"ST","3090.68","USD","92.72"
2009,6,1,"3000","101673","30","PRTR1100",1,"ST","3296.72","USD","98.90"
2009,6,1,"3000","101673","70","RAAL1110",1,"ST","1751.38","USD","52.54"
2009,6,1,"8000","101674","50","PRTR3100",1,"ST","3296.72","USD","98.90"
2009,6,1,"13000","101675","10","DXTR1100",1,"ST","2524.87","EUR","75.75"
2009,6,1,"13000","101675","80","ORHT1110",1,"ST","1346.60","EUR","40.40"
2009,6,1,"13000","101675","110","RACA1110",1,"ST","3366.50","EUR","101.00"
2009,6,1,"13000","101675","200","FAID1000",1,"ST","33.66","EUR","1.01"
2009,7,1,"4000","101734","10","DXTR1100",1,"ST","3090.68","USD","92.72"
2009,7,1,"4000","101734","160","SHRT1000",1,"ST","30.91","USD","0.93"
2009,7,1,"4000","101734","170","KPAD1000",1,"ST","77.27","USD","2.32"
2009,7,1,"4000","101734","230","BOTL1000",1,"ST","20.60","USD","0.62"
2009,7,1,"13000","101735","80","ORWN1100",1,"ST","2104.06","EUR","63.12"
2009,7,1,"13000","101735","140","EPAD1000",1,"ST","63.12","EUR","1.89"
2009,7,1,"13000","101735","220","BOTL1000",1,"ST","16.83","EUR","0.50"
2009,7,1,"17000","101736","10","DXTR1100",1,"ST","2524.87","EUR","75.75"
2009,7,1,"17000","101736","40","PRTR3100",1,"ST","2693.20","EUR","80.80"
2009,7,1,"17000","101736","90","RACA1110",1,"ST","3366.50","EUR","101.00"
2009,7,1,"17000","101736","100","RACA1120",1,"ST","3534.82","EUR","106.04"
2009,7,1,"17000","101736","120","EPAD1000",1,"ST","63.12","EUR","1.89"
2009,7,1,"17000","101736","170","BOTL1000",1,"ST","16.83","EUR","0.50"
2009,8,1,"6000","101798","30","ORHT1120",1,"ST","1751.38","USD","52.54"
2009,8,1,"9000","101799","30","DXTR3100",1,"ST","3090.68","USD","92.72"
2009,8,1,"9000","101799","60","PRTR3100",1,"ST","3296.72","USD","98.90"
2009,8,1,"9000","101799","140","RACA1130",1,"ST","4636.01","USD","139.08"
2009,8,1,"9000","101799","160","KPAD1000",1,"ST","77.27","USD","2.32"
2009,8,1,"9000","101799","220","BOTL1000",1,"ST","20.60","USD","0.62"
2009,8,1,"15000","101800","160","FIXI1100",1,"ST","1009.95","EUR","50.50"
2009,8,1,"15000","101800","170","EPAD1000",1,"ST","63.12","EUR","3.16"
2009,8,1,"17000","101801","10","DXTR1100",1,"ST","2524.87","EUR","75.75"
2009,8,1,"17000","101801","30","DXTR3100",1,"ST","2524.87","EUR","75.75"
2009,8,1,"17000","101801","140","RACA1130",1,"ST","3787.31","EUR","113.62"
2009,8,1,"17000","101801","160","SHRT1000",1,"ST","25.25","EUR","0.76"
2009,8,1,"17000","101801","190","RHMT1000",1,"ST","42.08","EUR","1.26"
2009,8,15,"22000","101833","10","DXTR2100",1,"ST","2524.87","EUR","75.75"
2009,8,15,"22000","101833","30","ORMN1100",1,"ST","2019.90","EUR","60.60"
2009,8,15,"22000","101833","40","ORWN1100",1,"ST","2104.06","EUR","63.12"
2009,8,15,"22000","101833","70","RAAL1120",1,"ST","1388.68","EUR","41.66"
2009,8,15,"22000","101833","80","OHMT1000",1,"ST","42.08","EUR","1.26"
2009,8,15,"22000","101833","90","BOTL1000",1,"ST","16.83","EUR","0.50"
2009,8,15,"22000","101833","100","FAID1000",1,"ST","33.66","EUR","1.01"
2009,9,1,"2000","101851","10","DXTR1100",1,"ST","3090.68","USD","92.72"
2009,9,1,"2000","101851","70","ORWN1100",1,"ST","2575.56","USD","77.27"
2009,9,1,"2000","101851","100","SHRT1000",1,"ST","30.91","USD","0.93"
2009,9,1,"20000","101853","10","DXTR3100",1,"ST","2524.87","EUR","75.75"
2009,9,1,"20000","101853","40","ORHT1120",1,"ST","1430.76","EUR","42.92"
2009,9,1,"20000","101853","50","RAAL1110",1,"ST","1430.76","EUR","42.92"
2009,9,1,"20000","101853","90","KPAD1000",1,"ST","63.12","EUR","1.89"
2009,9,1,"20000","101853","140","FAID1000",1,"ST","33.66","EUR","1.01"
2009,9,30,"5000","101909","20","DXTR2100",1,"ST","3090.68","USD","154.53"
2009,10,1,"4000","101910","10","PRTR2100",1,"ST","3296.72","USD","98.90"
2009,10,1,"4000","101910","30","RAAL1110",1,"ST","1751.38","USD","52.54"
2009,10,1,"6000","101911","10","PRTR2100",1,"ST","3296.72","USD","98.90"
2009,10,1,"9000","101912","20","PRTR1100",1,"ST","3296.72","USD","98.90"
2009,10,1,"9000","101912","40","ORHT1120",1,"ST","1751.38","USD","52.54"
2009,10,1,"9000","101912","50","RAAL1110",1,"ST","1751.38","USD","52.54"
2009,10,1,"9000","101912","60","RAAL1120",1,"ST","1699.87","USD","51.00"
2009,10,1,"9000","101912","80","OHMT1000",1,"ST","51.51","USD","1.55"
2009,10,1,"9000","101912","100","PUMP1000",1,"ST","28.85","USD","0.87"
2009,10,1,"14000","101913","10","DXTR1100",1,"ST","2524.87","EUR","75.75"
2009,10,1,"14000","101913","30","DXTR3100",1,"ST","2524.87","EUR","75.75"
2009,10,1,"14000","101913","50","ORMN1100",1,"ST","2019.90","EUR","60.60"
2009,10,1,"14000","101913","110","OHMT1000",1,"ST","42.08","EUR","1.26"
2009,10,1,"14000","101913","130","CAGE1000",1,"ST","15.15","EUR","0.45"
2009,10,1,"23000","101915","80","ORWN1100",1,"ST","2104.06","EUR","63.12"
2009,10,1,"23000","101915","130","RACA1110",1,"ST","3366.50","EUR","101.00"
2009,10,1,"23000","101915","140","RACA1130",1,"ST","3787.31","EUR","113.62"
2009,10,1,"23000","101915","150","EPAD1000",1,"ST","63.12","EUR","1.89"
2009,10,1,"23000","101915","160","SHRT1000",1,"ST","25.25","EUR","0.76"
2009,10,1,"23000","101915","220","BOTL1000",1,"ST","16.83","EUR","0.50"
2009,12,1,"3000","102001","10","ORHT1120",1,"ST","1751.38","USD","52.54"
2009,12,1,"4000","102002","10","ORHT1120",1,"ST","1751.38","USD","52.54"
2009,12,1,"4000","102002","20","RAAL1110",1,"ST","1751.38","USD","52.54"
2009,12,1,"4000","102002","30","PUMP1000",1,"ST","28.85","USD","0.87"
2009,12,1,"5000","102003","40","ORWN1100",1,"ST","2575.56","USD","128.78"
2009,12,1,"5000","102003","60","RHMT1000",1,"ST","51.51","USD","2.58"
2009,12,1,"5000","102003","80","PUMP1000",1,"ST","28.85","USD","1.44"
2009,12,1,"5000","102003","90","FAID1000",1,"ST","41.21","USD","2.06"
2009,12,1,"8000","102005","10","ORHT1110",1,"ST","1648.36","USD","49.45"
2009,12,1,"8000","102005","20","ORHT1120",1,"ST","1751.38","USD","52.54"
2009,12,1,"10000","102006","10","DXTR3100",1,"ST","3090.68","USD","154.53"
2009,12,1,"10000","102006","20","PRTR1100",1,"ST","3296.72","USD","164.84"
2009,12,1,"10000","102006","40","ORMN1100",1,"ST","2472.54","USD","123.63"
2009,12,1,"10000","102006","50","ORHT1110",1,"ST","1648.36","USD","82.42"
2009,12,1,"10000","102006","90","OHMT1000",1,"ST","51.51","USD","2.58"
2010,1,1,"2000","102053","20","RAAL1110",1,"ST","1777.65","USD","53.33"
2010,1,1,"2000","102053","30","CAGE1000",1,"ST","18.82","USD","0.56"
2010,1,1,"2000","102053","40","PUMP1000",1,"ST","29.28","USD","0.88"
2010,1,1,"4000","102054","10","CAGE1000",1,"ST","18.82","USD","0.56"
2010,1,1,"6000","102055","10","PRTR2100",1,"ST","3346.17","USD","100.39"
2010,1,1,"6000","102055","20","ORHT1110",1,"ST","1673.09","USD","50.19"
2010,1,1,"15000","102056","30","PRTR1100",1,"ST","2733.60","EUR","136.68"
2010,1,1,"15000","102056","40","PRTR3100",1,"ST","2733.60","EUR","136.68"
2010,1,1,"15000","102056","80","RAAL1120",1,"ST","1409.51","EUR","70.48"
2010,1,1,"15000","102056","90","OHMT1000",1,"ST","42.71","EUR","2.14"
2010,1,1,"15000","102056","100","RKIT1000",1,"ST","27.34","EUR","1.37"
2010,1,1,"15000","102056","120","BOTL1000",1,"ST","17.08","EUR","0.85"
2010,2,1,"9000","102100","40","FAID1000",1,"ST","41.83","USD","1.25"
2010,2,1,"20000","102102","10","DXTR3100",1,"ST","2562.75","EUR","76.88"
2010,2,1,"20000","102102","70","RAAL1120",1,"ST","1409.51","EUR","42.29"
2010,2,1,"20000","102102","90","EBIK1100",1,"ST","3417.00","EUR","102.51"
2010,2,1,"23000","102103","10","DXTR1100",1,"ST","2562.75","EUR","76.88"
2010,2,1,"23000","102103","20","DXTR2100",1,"ST","2562.75","EUR","76.88"
2010,2,1,"23000","102103","40","PRTR3100",1,"ST","2733.60","EUR","82.01"
2010,2,1,"23000","102103","50","ORWN1100",1,"ST","2135.62","EUR","64.07"
2010,2,1,"23000","102103","60","ORHT1110",1,"ST","1366.80","EUR","41.00"
2010,2,1,"23000","102103","80","EBIK1100",1,"ST","3417.00","EUR","102.51"
2010,2,1,"23000","102103","90","SHRT1000",1,"ST","25.63","EUR","0.77"
2010,2,1,"23000","102103","110","BOTL1000",1,"ST","17.08","EUR","0.51"
2010,3,1,"4000","102157","10","DXTR1100",1,"ST","3137.04","USD","94.11"
2010,3,1,"4000","102157","30","DXTR3100",1,"ST","3137.04","USD","94.11"
2010,3,1,"4000","102157","70","ORMN1100",1,"ST","2509.63","USD","75.29"
2010,3,1,"4000","102157","80","ORWN1100",1,"ST","2614.20","USD","78.43"
2010,3,1,"4000","102157","90","ORHT1110",1,"ST","1673.09","USD","50.19"
2010,3,1,"4000","102157","120","RAAL1120",1,"ST","1725.37","USD","51.76"
2010,3,1,"4000","102157","130","RACA1110",1,"ST","4182.71","USD","125.48"
2010,3,1,"4000","102157","140","EPAD1000",1,"ST","78.43","USD","2.35"
2010,3,1,"4000","102157","150","SHRT1000",1,"ST","31.37","USD","0.94"
2010,3,1,"4000","102157","160","OHMT1000",1,"ST","52.28","USD","1.57"
2010,3,1,"4000","102157","170","RHMT1000",1,"ST","52.28","USD","1.57"
2010,3,1,"4000","102157","190","RKIT1000",1,"ST","33.46","USD","1.00"
2010,3,1,"4000","102157","210","BOTL1000",1,"ST","20.91","USD","0.63"
2010,3,1,"6000","102158","20","ORHT1110",1,"ST","1673.09","USD","50.19"
2010,3,1,"6000","102158","50","RACA1110",1,"ST","4182.71","USD","125.48"
2010,3,1,"6000","102158","60","SHRT1000",1,"ST","31.37","USD","0.94"
2010,3,1,"22000","102159","90","EPAD1000",1,"ST","64.07","EUR","1.92"
2010,3,1,"22000","102159","120","CAGE1000",1,"ST","15.38","EUR","0.46"
2010,3,15,"11000","102194","10","DXTR1100",1,"ST","3137.04","USD","94.11"
2010,3,15,"11000","102194","20","DXTR2100",1,"ST","3137.04","USD","94.11"
2010,3,15,"11000","102194","30","DXTR3100",1,"ST","3137.04","USD","94.11"
2010,3,15,"11000","102194","40","PRTR3100",1,"ST","3346.17","USD","100.39"
2010,3,15,"11000","102194","60","ORWN1100",1,"ST","2614.20","USD","78.43"
2010,3,15,"11000","102194","70","ORHT1110",1,"ST","1673.09","USD","50.19"
2010,3,15,"11000","102194","90","RAAL1110",1,"ST","1777.65","USD","53.33"
2010,3,15,"11000","102194","100","RAAL1120",1,"ST","1725.37","USD","51.76"
2010,3,15,"11000","102194","120","SHRT1000",1,"ST","31.37","USD","0.94"
2010,3,15,"11000","102194","150","BOTL1000",1,"ST","20.91","USD","0.63"
2010,3,15,"11000","102194","160","FAID1000",1,"ST","41.83","USD","1.25"
2010,3,15,"23000","102195","30","PRTR1100",1,"ST","2733.60","EUR","82.01"
2010,3,15,"23000","102195","40","PRTR2100",1,"ST","2733.60","EUR","82.01"
2010,3,15,"23000","102195","70","ORWN1100",1,"ST","2135.62","EUR","64.07"
2010,3,15,"23000","102195","80","ORHT1110",1,"ST","1366.80","EUR","41.00"
2010,3,15,"23000","102195","110","RAAL1120",1,"ST","1409.51","EUR","42.29"
2010,3,15,"23000","102195","120","RACA1110",1,"ST","3417.00","EUR","102.51"
2010,3,15,"23000","102195","130","RACA1120",1,"ST","3587.85","EUR","107.64"
2010,3,15,"23000","102195","140","RACA1130",1,"ST","3844.12","EUR","115.32"
2010,3,15,"23000","102195","160","EPAD1000",1,"ST","64.07","EUR","1.92"
2010,3,15,"23000","102195","170","SHRT1000",1,"ST","25.63","EUR","0.77"
2010,3,15,"23000","102195","180","OHMT1000",1,"ST","42.71","EUR","1.28"
2010,3,15,"23000","102195","190","RHMT1000",1,"ST","42.71","EUR","1.28"
2010,3,15,"23000","102195","210","RKIT1000",1,"ST","27.34","EUR","0.82"
2010,4,1,"2000","102207","10","DXTR2100",1,"ST","3137.04","USD","94.11"
2010,4,1,"2000","102207","60","ORHT1110",1,"ST","1673.09","USD","50.19"
2010,4,1,"2000","102207","100","RACA1130",1,"ST","4705.55","USD","141.17"
2010,4,1,"14000","102208","10","DXTR1100",1,"ST","2562.75","EUR","76.88"
2010,4,1,"14000","102208","100","EPAD1000",1,"ST","64.07","EUR","1.92"
2010,4,1,"14000","102208","160","RKIT1000",1,"ST","27.34","EUR","0.82"
2010,4,1,"17000","102209","20","DXTR3100",1,"ST","2562.75","EUR","76.88"
2010,4,1,"17000","102209","50","ORWN1100",1,"ST","2135.62","EUR","64.07"
2010,4,1,"17000","102209","100","RACA1120",1,"ST","3587.85","EUR","107.64"
2010,4,15,"5000","102242","20","DXTR2100",1,"ST","3137.04","USD","156.85"
2010,4,15,"5000","102242","100","EPAD1000",1,"ST","78.43","USD","3.92"
2010,4,15,"5000","102242","110","RKIT1000",1,"ST","33.46","USD","1.67"
2010,4,15,"5000","102242","130","FAID1000",1,"ST","41.83","USD","2.09"
2010,4,15,"15000","102244","10","DXTR2100",1,"ST","2562.75","EUR","128.14"
2010,4,15,"15000","102244","50","ORMN1100",1,"ST","2050.20","EUR","102.51"
2010,4,15,"15000","102244","110","RACA1120",1,"ST","3587.85","EUR","179.39"
2010,4,15,"15000","102244","120","RACA1130",1,"ST","3844.12","EUR","192.21"
2010,4,15,"15000","102244","140","KPAD1000",1,"ST","64.07","EUR","3.20"
2010,4,15,"15000","102244","150","OHMT1000",1,"ST","42.71","EUR","2.14"
2010,4,15,"15000","102244","190","BOTL1000",1,"ST","17.08","EUR","0.85"
2010,5,1,"5000","102261","130","KPAD1000",1,"ST","78.43","USD","3.92"
2010,5,1,"14000","102263","100","RAAL1120",1,"ST","1409.51","EUR","42.29"
2010,5,15,"1000","102298","10","DXTR1100",1,"ST","3137.04","USD","94.11"
2010,5,15,"1000","102298","20","DXTR3100",1,"ST","3137.04","USD","94.11"
2010,5,15,"1000","102298","30","PRTR3100",1,"ST","3346.17","USD","100.39"
2010,5,15,"1000","102298","50","ORWN1100",1,"ST","2614.20","USD","78.43"
2010,5,15,"1000","102298","90","SHRT1000",1,"ST","31.37","USD","0.94"
2010,5,15,"1000","102298","100","OHMT1000",1,"ST","52.28","USD","1.57"
2010,5,15,"1000","102298","120","RKIT1000",1,"ST","33.46","USD","1.00"
2010,5,15,"3000","102299","10","PRTR1100",1,"ST","3346.17","USD","100.39"
2010,5,15,"3000","102299","20","RACA1110",1,"ST","4182.71","USD","125.48"
2010,5,15,"3000","102299","30","CAGE1000",1,"ST","18.82","USD","0.56"
2010,6,1,"3000","102321","50","PRTR3100",1,"ST","3346.17","USD","100.39"
2010,6,1,"3000","102321","130","OHMT1000",1,"ST","52.28","USD","1.57"
2010,6,1,"13000","102322","20","DXTR3100",1,"ST","2562.75","EUR","76.88"
2010,6,1,"13000","102322","50","ORMN1100",1,"ST","2050.20","EUR","61.51"
2010,6,1,"13000","102322","90","RAAL1120",1,"ST","1409.51","EUR","42.29"
2010,6,1,"13000","102322","130","EPAD1000",1,"ST","64.07","EUR","1.92"
2010,6,1,"13000","102322","140","SHRT1000",1,"ST","25.63","EUR","0.77"
2010,6,1,"13000","102322","170","RHMT1000",1,"ST","42.71","EUR","1.28"
2010,6,1,"13000","102322","180","CAGE1000",1,"ST","15.38","EUR","0.46"
2010,6,1,"13000","102322","220","FAID1000",1,"ST","34.17","EUR","1.03"
2010,6,1,"14000","102323","150","RACA1130",1,"ST","3844.12","EUR","115.32"
2010,6,1,"14000","102323","160","FIXI1100",1,"ST","1025.10","EUR","30.75"
2010,6,15,"6000","102353","10","DXTR2100",1,"ST","3137.04","USD","94.11"
2010,6,15,"6000","102353","20","PRTR1100",1,"ST","3346.17","USD","100.39"
2010,6,15,"6000","102353","130","EPAD1000",1,"ST","78.43","USD","2.35"
2010,6,15,"6000","102353","150","KPAD1000",1,"ST","78.43","USD","2.35"
2010,6,15,"11000","102354","10","DXTR1100",1,"ST","3137.04","USD","94.11"
2010,6,15,"11000","102354","20","DXTR2100",1,"ST","3137.04","USD","94.11"
2010,6,15,"11000","102354","40","PRTR1100",1,"ST","3346.17","USD","100.39"
2010,6,15,"11000","102354","60","PRTR3100",1,"ST","3346.17","USD","100.39"
2010,6,15,"11000","102354","120","RAAL1120",1,"ST","1725.37","USD","51.76"
2010,6,15,"11000","102354","150","RACA1130",1,"ST","4705.55","USD","141.17"
2010,6,15,"11000","102354","160","CIMA1100",1,"ST","1568.52","USD","47.06"
2010,6,15,"11000","102354","170","EPAD1000",1,"ST","78.43","USD","2.35"
2010,6,15,"11000","102354","210","RHMT1000",1,"ST","52.28","USD","1.57"
2010,6,15,"11000","102354","260","FAID1000",1,"ST","41.83","USD","1.25"
2010,6,15,"20000","102355","10","DXTR3100",1,"ST","2562.75","EUR","76.88"
2010,6,15,"20000","102355","20","PRTR1100",1,"ST","2733.60","EUR","82.01"
2010,6,15,"20000","102355","90","RAAL1120",1,"ST","1409.51","EUR","42.29"
2010,6,15,"20000","102355","110","EBIK1100",1,"ST","3417.00","EUR","102.51"
2010,6,15,"20000","102355","130","OHMT1000",1,"ST","42.71","EUR","1.28"
2010,6,15,"20000","102355","140","RHMT1000",1,"ST","42.71","EUR","1.28"
2010,6,15,"20000","102355","160","RKIT1000",1,"ST","27.34","EUR","0.82"
2010,6,15,"20000","102355","180","FAID1000",1,"ST","34.17","EUR","1.03"
2010,6,30,"17000","102385","10","DXTR1100",1,"ST","2562.75","EUR","76.88"
2010,6,30,"17000","102385","20","DXTR2100",1,"ST","2562.75","EUR","76.88"
2010,6,30,"17000","102385","30","DXTR3100",1,"ST","2562.75","EUR","76.88"
2010,6,30,"17000","102385","40","PRTR1100",1,"ST","2733.60","EUR","82.01"
2010,6,30,"17000","102385","50","PRTR2100",1,"ST","2733.60","EUR","82.01"
2010,6,30,"17000","102385","70","ORMN1100",1,"ST","2050.20","EUR","61.51"
2010,6,30,"17000","102385","80","ORWN1100",1,"ST","2135.62","EUR","64.07"
2010,6,30,"17000","102385","120","RAAL1120",1,"ST","1409.51","EUR","42.29"
2010,6,30,"17000","102385","140","RACA1120",1,"ST","3587.85","EUR","107.64"
2010,6,30,"17000","102385","150","RACA1130",1,"ST","3844.12","EUR","115.32"
2010,6,30,"17000","102385","170","EPAD1000",1,"ST","64.07","EUR","1.92"
2010,6,30,"17000","102385","180","SHRT1000",1,"ST","25.63","EUR","0.77"
2010,6,30,"17000","102385","200","OHMT1000",1,"ST","42.71","EUR","1.28"
2010,6,30,"17000","102385","230","RKIT1000",1,"ST","27.34","EUR","0.82"
2010,6,30,"17000","102385","250","BOTL1000",1,"ST","17.08","EUR","0.51"
2010,7,1,"8000","102386","80","KPAD1000",1,"ST","78.43","USD","2.35"
2010,7,1,"8000","102386","100","PUMP1000",1,"ST","29.28","USD","0.88"
2010,7,1,"16000","102387","120","RACA1130",1,"ST","3844.12","EUR","115.32"
2010,7,1,"16000","102387","180","RKIT1000",1,"ST","27.34","EUR","0.82"
2010,7,1,"23000","102388","50","ORWN1100",1,"ST","2135.62","EUR","64.07"
2010,7,1,"23000","102388","80","RAAL1120",1,"ST","1409.51","EUR","42.29"
2010,7,1,"23000","102388","100","RACA1130",1,"ST","3844.12","EUR","115.32"
2010,7,1,"23000","102388","110","EPAD1000",1,"ST","64.07","EUR","1.92"
2010,7,1,"23000","102388","120","SHRT1000",1,"ST","25.63","EUR","0.77"
2010,7,1,"23000","102388","140","PUMP1000",1,"ST","23.92","EUR","0.72"
2010,7,15,"10000","102423","20","DXTR3100",1,"ST","3137.04","USD","156.85"
2010,7,15,"10000","102423","60","ORHT1110",1,"ST","1673.09","USD","83.65"
2010,7,15,"10000","102423","100","CIMA1100",1,"ST","1568.52","USD","78.43"
2010,7,15,"10000","102423","140","CAGE1000",1,"ST","18.82","USD","0.94"
2010,7,15,"10000","102423","170","BOTL1000",1,"ST","20.91","USD","1.05"
2010,7,15,"13000","102424","30","DXTR3100",1,"ST","2562.75","EUR","76.88"
2010,7,15,"13000","102424","110","RACA1120",1,"ST","3587.85","EUR","107.64"
2010,7,15,"13000","102424","120","RACA1130",1,"ST","3844.12","EUR","115.32"
